bootstrap_coef,pct_premium
0.12122402577429874,12.88777817608031
0.1212017072882464,12.885258719892946
0.12310864765103255,13.100729555831258
0.12222211185917625,13.000506143380308
0.1223377825134012,13.013577741839244
0.12063976322355437,12.82184133894333
0.12299030159468179,13.087345322519162
0.1195943919969861,12.703962256714396
0.1234360278462256,13.137762556354438
0.1210068073306117,12.863259531640914
0.12200529574758233,12.97600846887137
0.12015968752396695,12.767691313629449
0.12181669738979112,12.9547033883191
0.12252464821789195,13.034698076932694
0.11897106299473378,12.633732498767426
0.12227077819291775,13.006005597543279
0.12050130171096056,12.806220937575063
0.12280240355883651,13.066098428641437
0.12073922877333222,12.833063783533106
0.12321962226993337,13.11328156265532
0.12170305057056578,12.941867174973698
0.12232428843806645,13.01205273839663
0.12191697014877724,12.966030235945937
0.12327131223685064,13.119128535550818
0.12248236637369712,13.029918862477707
0.12486164107773642,13.299168271363392
0.12033860764272042,12.787869527441199
0.12167778838277629,12.939014052354047
0.12386910036768335,13.186770023584549
0.1183019469942511,12.558392674510266
0.12221124997294473,12.999278751404365
0.12343503649779806,13.137650397467016
0.12277353634617577,13.062834572642812
0.12407921523634013,13.210554745576108
0.12089472930231988,12.850610748884584
0.12197461194649253,12.972541988682273
0.12010865026865017,12.761936107042594
0.12159149496641455,12.929268579482066
0.12471287896520673,13.282314901346037
0.12122819762242124,12.888249127728123
0.12216425820554987,12.99396884034354
0.12163887687685397,12.934619510739553
0.12339457740366243,13.133073043217735
0.12078706624310008,12.838461560917636
0.12196522132534132,12.971481111321115
0.12116268364817477,12.880853612139486
0.1222026665766719,12.998308837978879
0.12168832270366922,12.940203794435945
0.11927866845956628,12.668384579720016
0.12305097596704731,13.094207034382022
0.12445476128895037,13.253078506840188
0.1240853113582948,13.211244893028006
0.12388546784040921,13.188622620116973
0.12384230298291451,13.18373695479682
0.12206596828694742,12.982863218137929
0.1214344735213192,12.911537654640304
0.12193400371939488,12.967954467187571
0.12108113347957677,12.871648534838842
0.12243993143388086,13.02512254643975
0.12226587674080551,13.005451705375881
0.1178482423007532,12.507335986666535
0.12413427188457248,13.216787910851945
0.12271745425233012,13.056493949943215
0.12464951458338189,13.27513706490262
0.12026991416064993,12.78012200205334
0.12411573155873727,13.214688854172717
0.1219570597137558,12.970559085734656
0.1198559511980006,12.733444870589805
0.12124762458702608,12.89044222505078
0.126196860068584,13.450548512883032
0.12096715766443095,12.858784629791199
0.11893498611269776,12.629669098184637
0.121305111064505,12.89693208545315
0.1240158256575416,13.203378603643955
0.12367768724280011,13.165106663630755
0.12374708413191435,13.172960242493303
0.11968808656901686,12.714522500935255
0.12005869720255598,12.756303443280913
0.12326148805580274,13.11801723821091
0.12419112383242088,13.223224688743773
0.12394254701002408,13.19508351709553
0.12626600528324888,13.458393346627041
0.12096753965440966,12.858827740724156
0.12358211421423243,13.154291648478832
0.1207041567477677,12.82910656882974
0.12312769543731708,13.102883894874108
0.11887812976460115,12.623265568554775
0.12042443080931568,12.797549754945535
0.12277264035647226,13.062733269552584
0.12420769527828987,13.225100976829163
0.11769478694038435,12.490072457502976
0.12507544904333062,13.32339512588996
0.12210999028912778,12.987837059467289
0.1212416556008512,12.88976838557292
0.12270828573024123,13.055457393732993
0.12243449241663186,13.024507802520446
0.12278228775098472,13.063824035606597
0.12412847796083865,13.216131943317722
0.12349930430827877,13.144921740195148
0.1214580377407597,12.914198358239526
0.1223633775379962,13.01647036415934
0.120512045437751,12.807432903303596
0.1221841011540601,12.996210996094604
0.1231253860717694,13.102622699272292
0.12310202329086414,13.099980338344919
0.11843516023406121,12.573387941428127
0.12260356957820272,13.043619281099383
0.12391766948048383,13.192267538088975
0.12131385866809202,12.897919667380698
0.12132437282424033,12.899106699977224
0.12364207214440934,13.161076348992973
0.12127610985418129,12.893657985257502
0.12030843926065914,12.784466951226792
0.12150269466573917,12.919240871715477
0.12255461701657855,13.038085641804331
0.12323787701274903,13.115346435366092
0.11909793222009663,12.648023159662646
0.12345619742911605,13.140044520847427
0.11947522864045253,12.690532874438265
0.12152904306030497,12.922216151624788
0.12065276659079306,12.823308412317225
0.11895489551303544,12.631911509679083
0.12242445268747915,13.023373072770706
0.12206982844341353,12.983299350509725
0.12248723425130191,13.030469079627593
0.1225669972527453,13.039485088663127
0.1199279902406193,12.741566372558498
0.12172449641600641,12.944289334773451
0.12220403389332206,12.998463342553634
0.12026002854855705,12.779007107026175
0.12561374468907585,13.384413037411957
0.12341725112729472,13.135638220330549
0.11921661702175765,12.661393561364886
0.12208630400169042,12.985160828776877
0.11897173341781078,12.633808011046256
0.12177216925909636,12.949673838503095
0.12289443145350751,13.076504142439106
0.12244095320346465,13.025238032131181
0.12083090322882238,12.843408167367375
0.12195423389394514,12.970239851741816
0.12005498269945787,12.75588461042032
0.12029301075944518,12.782726869364968
0.11982204671608562,12.729622766340576
0.12565951228013644,13.389602487613894
0.11945025911244547,12.68771908015125
0.12330253308118348,13.122660265385399
0.12158925679410196,12.929015824602686
0.11909587126952817,12.647790997894504
0.12293866119111878,13.081505597153043
0.12128891825979447,12.895103982280576
0.12288400671297958,13.075325355367905
0.12012102751858118,12.7633317983459
0.12092307676048455,12.85380982219424
0.12404450119816676,13.206624818269264
0.12113125175728352,12.877305609225553
0.11984277320694478,12.731959280050177
0.12086455549711082,12.847205667910512
0.12233599521304876,13.01337575281243
0.12012638681090237,12.76393613162352
0.12160518757213717,12.930814886017728
0.1238405136555319,13.183534432218224
0.12203433765508187,12.979289555303275
0.12277116097906332,13.062566007222909
0.11811118163648597,12.536922480411983
0.12276316189747606,13.0616616141501
0.12348203489277856,13.14296781040154
0.12231978958701238,13.011544315147706
0.12241070223967375,13.02181896146335
0.12316362396197617,13.106947587627937
0.12111234406057948,12.875171379543083
0.12027622840041495,12.780834125032658
0.12607540942808473,13.436770707779711
0.12153080529476745,12.922415147221011
0.12166399035692457,12.9374557276694
0.12168745306897265,12.940105577758798
0.1209487745985933,12.856709958392454
0.12109394871213403,12.873095020532443
0.12115259564346172,12.879714875300042
0.12108364759660024,12.871932307728606
0.12246299643642365,13.027729501243268
0.12329903839913318,13.122264938345873
0.12401304600443154,13.203063937957872
0.12174191011698167,12.946256129979329
0.12304018467748433,13.092986608631008
0.12087074627265844,12.847904281794452
0.11752457234093996,12.470926634373702
0.12153969019287378,12.92341845583065
0.1234674101148276,13.141313131720267
0.1228492395300517,13.071394113186162
0.12213149151921893,12.990266463066892
0.12255155246876952,13.037739231717428
0.12433822105123318,13.23988073519946
0.11922628508838405,12.662482784489404
0.1251468469396107,13.331486466750198
0.1217464269663141,12.946766292353097
0.12144710270871631,12.912963644613162
0.12351669576911582,13.146889512781668
0.12061111132521662,12.818608825324041
0.12043135014336258,12.798330241572176
0.12021509323112771,12.773939460401461
0.12057153981420282,12.814144510832781
0.12037504797752595,12.791979630055096
0.12181074896428938,12.954031487679307
0.11956740241723748,12.700920465185606
0.12140101502412023,12.907759867473834
0.1206511894850707,12.823130478172228
0.12348087744380844,13.142836853265738
0.12021866939278779,12.774342758961144
0.11893449881575575,12.62961421410469
0.1216497790023857,12.935850744849864
0.12184324057369934,12.957701605575366
0.12364547659149884,13.161461600545788
0.1222450383029065,13.003096872823882
0.12202167325373062,12.977858749296134
0.12377433964396424,13.176044871511294
0.12034288546967886,12.788352015462046
0.12015766310255814,12.767463024531999
0.12037528680088641,12.792006567417925
0.11974416122389893,12.720843106095913
0.12162678116923424,12.933253494863273
0.12189607188007044,12.963669466159411
0.12163512605966224,12.934195914421554
0.12351902791045559,13.147153387627863
0.11931683059531832,12.67268432795059
0.12127635853681286,12.893686059952936
0.12276349020718952,13.06169873339793
0.121814042026632,12.954403452959284
0.1202881994898633,12.782184242567185
0.12057856045926457,12.8149365416796
0.12119266096047276,12.884237527460773
0.12387967650294895,13.18796710850485
0.12670885586544609,13.50864958935758
0.1212913759811097,12.895381447324983
0.12284221261049048,13.070599572386632
0.12336778266675515,13.130041712902063
0.11852784546802272,12.583822315776061
0.12377920872995392,13.176595936747336
0.12494303222978448,13.308390196481557
0.12136868930797555,12.904110102268795
0.12133878074270234,12.900733352819294
0.1243590936049318,13.242244365358346
0.12349192848218578,13.144087206006771
0.1190919108427136,12.647344865445875
0.12167262931501124,12.938431393830218
0.12064723309471953,12.822684106710414
0.12258252032630715,13.041239822524965
0.12118736197626966,12.883639357254184
0.12069574272318914,12.82815722594779
0.12240240082039695,13.02088072385108
0.1229685984361795,13.08489099657244
0.12338591690243264,13.132093258342238
0.12413034580422555,13.216343413518562
0.12109027994443605,12.872680916127077
0.12292862720871987,13.080370945008779
0.1233304222863039,13.12581521045557
0.12186790560297148,12.960487744951955
0.12299768117337816,13.08817986256281
0.12274065898452055,13.059117426046129
0.1246107380928883,13.270744737787133
0.12111091494116523,12.875010067559533
0.12392295459646004,13.192865773931395
0.1253458337264681,13.354040178962912
0.12392278891239031,13.19284701967829
0.1226215750644021,13.045654704750632
0.11889224007649545,12.624854729170254
0.12220652960464162,12.998745354449603
0.12196859781864135,12.97186255941416
0.11905420061760798,12.643096988808145
0.12043640959704702,12.798900940943426
0.1205486640909496,12.811563835201412
0.1207983816974471,12.839738386601951
0.12122053676211662,12.887384309934147
0.12383823050547457,13.183276017520097
0.1239748534991228,13.19874051189922
0.12295204019588388,13.08301852527598
0.12196326162924209,12.971259721767181
0.12084406994667353,12.84489395446553
0.119780941509955,12.72498908719455
0.12327147753743184,13.119147234210061
0.12092178780347904,12.853664358579199
0.12138786387101319,12.906275010000655
0.12170554988842665,12.942149452952311
0.12006792115632454,12.757343507007747
0.12185078168903304,12.95855343584289
0.12207248255926802,12.983599221673758
0.12063746957367043,12.821582565436795
0.12210389872794059,12.987148789240766
0.12232305125120135,13.01191292145587
0.12290261013787412,13.077428963257676
0.12287221942140754,13.073992511393673
0.12188738857289982,12.96268857217704
0.121401671376354,12.907833974758564
0.12226930715857477,13.005839361950343
0.12079815270268582,12.839712546895953
0.12270593721546837,13.055191881632933
0.12470061972417533,13.280926154655571
0.12148628440455199,12.917387852684016
0.12173928059112225,12.945959135268591
0.12105496543912445,12.868694943619087
0.12084784021178797,12.845319410434586
0.1220925473022226,12.985866231293631
0.1198392475008023,12.731561820989556
0.1225089064308778,13.032918722795506
0.1223251917327512,13.012154821629295
0.1244285313501854,13.250107924485288
0.1225195667982593,13.03412370165804
0.12350395629619666,13.145448090228328
0.12077395219573826,12.836981801691326
0.12181529548599637,12.954545036802777
0.12267099465861044,13.051241513180912
0.12112455437501367,12.876549629291855
0.12230251052778988,13.009591598851266
0.12171444584411617,12.943154185778361
0.12187963043729841,12.961812195720723
0.1199048862929748,12.738961627401736
0.12266057876137183,13.050063989199124
0.12395576659846849,13.19657991940446
0.12197825960513291,12.97295407470276
0.12385848182406368,13.185568151310978
0.12195915858936311,12.970796197134305
0.12085491361901951,12.84611761415595
0.1222799715029761,13.007044501566668
0.12105530969487603,12.868733799323184
0.12157053347607742,12.926901438519444
0.12239123189859089,13.019618409521193
0.12033359746033463,12.787304441059554
0.12419186241739621,13.22330831374725
0.12058898404773709,12.816112484280428
0.12368383828341352,13.165802748938681
0.11930865027917216,12.671762633541617
0.12005674647376871,12.756083486528391
0.12279742210065653,13.065535196003397
0.12188064689162038,12.9619270163013
0.1230011311178625,13.08857001117818
0.1224939520476063,13.03122839784554
0.12221884045259793,13.000136473385826
0.11832873721220882,12.561408178775801
0.12201809981031135,12.977455030031603
0.12157003565049392,12.926845220632831
0.12154627254847253,12.924161760372698
0.12108143036249765,12.871682044508525
0.12201303733452526,12.976883085848856
0.123074572775837,13.096875728246848
0.12395420664533131,13.196403338182217
0.11800983855362256,12.525518219633081
0.12176212944282802,12.948539850222707
